Brand,Price,Rating,Rating_Count,Product_Title,Product_URL,Product Title,Rank
olumat,32183,0.0,8,"olumat smart door lock with wifi gateway, keyless entry door lock with handle - smart locks for front door with keypad - fingerprint door lock with app control - auto lock",https://amazon.in/OLUMAT-Smart-Gateway-Keyless-Handle/dp/B0CNXPDDF4/ref=sr_1_203?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-203,"olumat smart door lock with wifi gateway, keyless entry door lock with handle - smart locks for front door with keypad - fingerprint door lock with app control - auto lock",196.0
dorset,5834,0.0,83,"dorset night latch lock - key & knob model inside opening doors- smart night latch lock for wooden & aluminium doors - 5 year warranty | pack of 5, silver - sm101ns",https://amazon.in/Dorset-Rim-Lock-Inside-Opening/dp/B0B639GRFQ/ref=sr_1_204?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-204,"dorset night latch lock - key & knob model inside opening doors- smart night latch lock for wooden & aluminium doors - 5 year warranty | pack of 5, silver - sm101ns",197.0
samtecht,18042,0.0,2551,"keyless-entry keypad fingerprint smart lock: digital door lock with code passcode, electronic door handle, biometric door knob for entry door, bedroom door (silver)",https://amazon.in/Keyless-Fingerprint-Biometric-Passcode-Digital/dp/B08D29XQS7/ref=sr_1_205?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-205,"keyless-entry keypad fingerprint smart lock: digital door lock with code passcode, electronic door handle, biometric door knob for entry door, bedroom door (silver)",198.0
godrej locking solutions and systems,14739,0.0,593,godrej smart lock i catus connect i digital lock for wooden door | 5 in 1 access i wifi i fingerprint i rfid card i pin access i mechanical key i 3 strong locking dead bolts i rose gold i3 yr warranty,https://amazon.in/sspa/click?ie=UTF8&spc=MTo0NjYyOTcwNDYwNDEyNzg6MTczMDA5NTE4NDpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzU5MTg1MTM2NTMyOjoyOjo&url=%2FGodrej-Fingerprint-Mechanical-Locking-Warranty%2Fdp%2FB0CWRTM7T5%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D3MNJ4J5A0A3FY%26cv_ct_cx%3Dsmart%2Block%26dib%3DeyJ2IjoiMSJ9.gjDBywJGSKxwGggDtxmzQJvsYYxXNG7K-cTrJTGY6-1ZzLAFfXjJZLLvUEApjaksOaxiuBiNrnNIBCyZjntQgg.M_KoX93kkXyNAVmY4RYDfkw_LigSYNrJOlGm7_aCpKM%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26pd_rd_i%3DB0CWRTM7T5%26pd_rd_r%3Dbd9c082f-e609-4b90-8e47-32addc85d6a9%26pd_rd_w%3DUmKnf%26pd_rd_wg%3DJkvb3%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DHRRN4AH9DTY5SYPNKPGN%26qid%3D1730095184%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D1-195-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,godrej smart lock i catus connect i digital lock for wooden door | 5 in 1 access i wifi i fingerprint i rfid card i pin access i mechanical key i 3 strong locking dead bolts i rose gold i3 yr warranty,59.0
qubo,8490,0.0,1472,qubo smart door lock essential from hero group | 6-way unlocking | fingerprint | pin | rfid card | bluetooth mobile app | mechanical key | otp access | 1 year brand warranty | (black),https://amazon.in/sspa/click?ie=UTF8&spc=MTo0NjYyOTcwNDYwNDEyNzg6MTczMDA5NTE4NDpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzQ1NDEyNDg0NzMyOjozOjo&url=%2FQUBO-Essential-Unlocking-Fingerprint-Mechanical%2Fdp%2FB0BDFMGZVD%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D3MNJ4J5A0A3FY%26cv_ct_cx%3Dsmart%2Block%26dib%3DeyJ2IjoiMSJ9.gjDBywJGSKxwGggDtxmzQJvsYYxXNG7K-cTrJTGY6-1ZzLAFfXjJZLLvUEApjaksOaxiuBiNrnNIBCyZjntQgg.M_KoX93kkXyNAVmY4RYDfkw_LigSYNrJOlGm7_aCpKM%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26pd_rd_i%3DB0BDFMGZVD%26pd_rd_r%3Dbd9c082f-e609-4b90-8e47-32addc85d6a9%26pd_rd_w%3DUmKnf%26pd_rd_wg%3DJkvb3%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DHRRN4AH9DTY5SYPNKPGN%26qid%3D1730095184%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D1-196-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,qubo smart door lock essential from hero group | 6-way unlocking | fingerprint | pin | rfid card | bluetooth mobile app | mechanical key | otp access | 1 year brand warranty | (black),2.0
godrej locking solutions and systems,11549,4.4,298,godrej smart lock i catus touch plus i smart digital lock for wooden door i 4 in 1 access i fingerprint i rfid i pin access i mechanical key i rose gold finish i 3 years warranty,https://amazon.in/sspa/click?ie=UTF8&spc=MTo0NjYyOTcwNDYwNDEyNzg6MTczMDA5NTE4NDpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzU5MTkxNzAyNjMyOjo0Ojo&url=%2FGodrej-Digital-Fingerprint-Mechanical-Warranty%2Fdp%2FB0CJXQX5QC%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D3MNJ4J5A0A3FY%26cv_ct_cx%3Dsmart%2Block%26dib%3DeyJ2IjoiMSJ9.gjDBywJGSKxwGggDtxmzQJvsYYxXNG7K-cTrJTGY6-1ZzLAFfXjJZLLvUEApjaksOaxiuBiNrnNIBCyZjntQgg.M_KoX93kkXyNAVmY4RYDfkw_LigSYNrJOlGm7_aCpKM%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26pd_rd_i%3DB0CJXQX5QC%26pd_rd_r%3Dbd9c082f-e609-4b90-8e47-32addc85d6a9%26pd_rd_w%3DUmKnf%26pd_rd_wg%3DJkvb3%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DHRRN4AH9DTY5SYPNKPGN%26qid%3D1730095184%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D1-197-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,godrej smart lock i catus touch plus i smart digital lock for wooden door i 4 in 1 access i fingerprint i rfid i pin access i mechanical key i rose gold finish i 3 years warranty,142.0
team office,1999,0.0,0,"team office invisible smart rfid cabinet drawer lock | keyless cabinet lock | electronic drawer lock, double socket punch free safe cabinets| lockers cash drawers",https://amazon.in/Team-Office-Invisible-Electronic-Cabinets/dp/B0DJ15XD3W/ref=sr_1_206?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-206,"team office invisible smart rfid cabinet drawer lock | keyless cabinet lock | electronic drawer lock, double socket punch free safe cabinets| lockers cash drawers",180.0
aqur2020,5280,0.0,0,intelligent fingerprint lock smart electric drawer cabinet lock for home office wardrobe furniture biometric security devices,https://amazon.in/Intelligent-Fingerprint-Electric-Furniture-Biometric/dp/B0CFGDPYB1/ref=sr_1_207?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-207,intelligent fingerprint lock smart electric drawer cabinet lock for home office wardrobe furniture biometric security devices,199.0
abez- be smart,11799,0.0,0,abez-be smart digital door lock - cr20 (ancient bronze),https://amazon.in/ABEZ-be-smart-Digital-Door-Lock/dp/B09VBK36YC/ref=sr_1_208?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-208,abez-be smart digital door lock - cr20 (ancient bronze),200.0
gsycle,4323,0.0,0,"fingerprint cabinet lock, smart cabinet lock biometric drawer lock fingerprint drawer lock cabinet lock drawer lock for home office",https://amazon.in/Fingerprint-Cabinet-Biometric-Drawer-Office/dp/B0CXJGR3DD/ref=sr_1_209?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-209,"fingerprint cabinet lock, smart cabinet lock biometric drawer lock fingerprint drawer lock cabinet lock drawer lock for home office",201.0
leccy & genesis,18200,0.0,0,l&g handleless smart door lock | smart door lock without handle | german iot technology | pan india free installation,https://amazon.in/Handleless-Without-Handle-Technology-Installation/dp/B0C27GPS4D/ref=sr_1_210?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-210,l&g handleless smart door lock | smart door lock without handle | german iot technology | pan india free installation,202.0
xp smart,0,4.1,0,xp smart fingerprint cylinder lock,https://amazon.in/Xp-Smart-fingerprint-cylinder-lock/dp/B0CL2R3FQB/ref=sr_1_211?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-211,xp smart fingerprint cylinder lock,203.0
nuki,0,4.3,1228,"nuki smart lock 3.0 for euro profile cylinder, smart door lock for keyless access with no screwing or drilling required, retrofittable electronic door lock, white",https://amazon.in/Cylinder-Screwing-Drilling-Retrofittable-Electronic/dp/B09L12MBRM/ref=sr_1_212?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-212,"nuki smart lock 3.0 for euro profile cylinder, smart door lock for keyless access with no screwing or drilling required, retrofittable electronic door lock, white",204.0
bonkaso,6719,4.3,29,bonkaso h9 smart door lock for home and office| 6-way unlocking features|fingerprint|passcode|key card access|bluetooth|mechanical key|otp access|2 year warranty|(black)| (free installation),https://amazon.in/sspa/click?ie=UTF8&spc=MTo2OTE3ODgwNjMyNjM3ODgxOjE3MzAwOTUxODQ6c3BfbXRmOjMwMDI1MDQ3MTYzMzkzMjo6MDo6&url=%2FBonKaso-H9-Smart-Door-Lock%2Fdp%2FB0C3M29NHN%2Fref%3Dsr_1_213_sspa%3Fcrid%3D3MNJ4J5A0A3FY%26dib%3DeyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1730095184%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,bonkaso h9 smart door lock for home and office| 6-way unlocking features|fingerprint|passcode|key card access|bluetooth|mechanical key|otp access|2 year warranty|(black)| (free installation),158.0
mygate,15490,0.0,80,mygate smart lock plus | 6-ways to unlock | in-built wifi | fingerprint | mobile app access | otp | pin access | rfid card | mechanical key | decoy pin feature | 3-years warranty,https://amazon.in/sspa/click?ie=UTF8&spc=MTo2OTE3ODgwNjMyNjM3ODgxOjE3MzAwOTUxODQ6c3BfbXRmOjMwMDM0NzI4NTYyMzUzMjo6MDo6&url=%2FMygate-Fingerprint-Mechanical-Feature-Warranty%2Fdp%2FB0DCBMB7Q2%2Fref%3Dsr_1_215_sspa%3Fcrid%3D3MNJ4J5A0A3FY%26dib%3DeyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1730095184%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D8-215-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,mygate smart lock plus | 6-ways to unlock | in-built wifi | fingerprint | mobile app access | otp | pin access | rfid card | mechanical key | decoy pin feature | 3-years warranty,12.0
lavna,7890,0.0,984,"lavna zinc alloy and stainless steel la28 digital smart door lock with 7 ways access wifi unlock,fingerprint,card,pin,otp,mobile app and manual key access for wooden doors(la28 wifi + bt,gold)",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2OTE3ODgwNjMyNjM3ODgxOjE3MzAwOTUxODQ6c3BfbXRmOjMwMDMzNjc4MDA2MTMzMjo6MDo6&url=%2FLAVNA-Stainless-Digital-Access-Fingerprint%2Fdp%2FB0D7HN5GPD%2Fref%3Dsr_1_216_sspa%3Fcrid%3D3MNJ4J5A0A3FY%26dib%3DeyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1730095184%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D8-216-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"lavna zinc alloy and stainless steel la28 digital smart door lock with 7 ways access wifi unlock,fingerprint,card,pin,otp,mobile app and manual key access for wooden doors(la28 wifi + bt,gold)",11.0
abez- be smart,11799,0.0,0,"abez cr22 smart door lock, digital door lock with 2 way unlocking fingerprint/biometric |mechanical key. compatible with metal, wooden door with 32mm thick . antique design for main door and bedroom door. universal left and right handle rotation(ancient bronze)",https://amazon.in/CR22-unlocking-Fingerprint-Mechanical-Compatible/dp/B09VK5QBXW/ref=sr_1_217?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-217,"abez cr22 smart door lock, digital door lock with 2 way unlocking fingerprint/biometric |mechanical key. compatible with metal, wooden door with 32mm thick . antique design for main door and bedroom door. universal left and right handle rotation(ancient bronze)",205.0
cyrank,6823,0.0,1,"fingerprint cabinet lock, biometric fingerprint smart lock keyless hidden file drawer wardrobe lock child safety electric fingerprint lock diy wooden furniture privacy lock for home office",https://amazon.in/Fingerprint-Biometric-Wardrobe-Electric-Furniture/dp/B0CN8JFTC1/ref=sr_1_218?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-218,"fingerprint cabinet lock, biometric fingerprint smart lock keyless hidden file drawer wardrobe lock child safety electric fingerprint lock diy wooden furniture privacy lock for home office",206.0
ftvogue,5350,0.0,0,"fingerprint drawer lock, smart biometric recognition, hidden file drawer cabinet lock without key for various furniture",https://amazon.in/Fingerprint-Biometric-Recognition-Cabinet-Furniture/dp/B0CXDLQK5L/ref=sr_1_219?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-219,"fingerprint drawer lock, smart biometric recognition, hidden file drawer cabinet lock without key for various furniture",207.0
safe'o'buddy,7999,0.0,0,"safeobuddy smart shutter lock | keyless lock | lock open by mobile | wireless setup | easy installation | smart lock for shop, shutter, warehouse and all types of shutter",https://amazon.in/Safeobuddy-Shutter-Wireless-Installation-Warehouse/dp/B0CTTRYM22/ref=sr_1_220?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9._zUEnmCrdcn2sDDKHKoIEPeC2s879JzSb5Y77YAvtEkD0esIjD4_S1O5KVXGGjl0nakTpvKY1Q4br74GBprGoOXCi9LsulIb0oaxVlv1SURqhugfwFZw5_UYy0x3JmwqJ9HFP4TYg4UyF-a_-jV2E8RUAqz-DLj8_fUX2dI4X1dWC_slsX0wYt0iDAcaBwtDxhcvz6OvRC5a2svrucVKsJCcfRpyTm6J5mjwYyQhCDzBN35FCgDn2plQD28TkHvmfU72T7dGYtp82NHql6y_xcKlTKAEfqWTI6qObC2OqAA.TiwjC_wFS_jS9o8-GWN9I8-9Nm0Yqq3SFx9hsBg0pGI&dib_tag=se&keywords=smart+lock&qid=1730095184&sprefix=smart+lock%2Caps%2C209&sr=8-220,"safeobuddy smart shutter lock | keyless lock | lock open by mobile | wireless setup | easy installation | smart lock for shop, shutter, warehouse and all types of shutter",208.0
